Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 16	28506028	28506028	0.744936	0.162607	0.985882	0.258824
Amp	 16	28509088	28509088	0.744936	0.162607	0.985882	0.258824
Amp	 16	28617445	28617445	0.744936	0.162607	0.985882	0.258824
Amp	 16	28949102	28949102	0.744936	0.162607	0.985882	0.258824
Amp	 16	29908412	29908412	0.744936	0.162607	0.985882	0.258824
Amp	 16	29998121	29998121	0.744936	0.162607	0.985882	0.258824
Amp	 16	30102238	30102238	0.744936	0.162607	0.985882	0.258824
Amp	 16	30365099	30365099	0.744936	0.162607	0.985882	0.258824
Amp	 16	30409782	30409782	0.744936	0.162607	0.985882	0.258824
Amp	 16	30516714	30516714	0.744936	0.162607	0.985882	0.258824
Amp	 16	30666262	30666262	0.744936	0.162607	0.985882	0.258824
Amp	 16	30732210	30732210	0.744936	0.162607	0.985882	0.258824
Amp	 16	30734365	30734365	0.744936	0.162607	0.985882	0.258824
Amp	 16	30736288	30736288	0.744936	0.162607	0.985882	0.258824
Amp	 16	30750159	30750159	0.744936	0.162607	0.985882	0.258824
Amp	 16	30770775	30770775	0.744936	0.162607	0.985882	0.258824
Amp	 16	30903978	30903978	0.744936	0.162607	0.985882	0.258824
Amp	 16	31094340	31094340	0.744936	0.162607	0.985882	0.258824
Amp	 16	31153097	31153097	0.744936	0.162607	0.985882	0.258824
Amp	 16	31505190	31505190	0.744936	0.162607	0.985882	0.258824
Amp	 16	50744889	50744889	0.744936	0.162607	0.985882	0.258824
Amp	 16	51175324	51175324	0.744936	0.162607	0.985882	0.258824
Amp	 16	53265680	53265680	0.744936	0.162607	0.985882	0.258824
Amp	 16	53670373	53670373	0.744936	0.162607	0.985882	0.258824
Amp	 16	53675018	53675018	0.744936	0.162607	0.985882	0.258824
Amp	 16	53686713	53686713	0.744936	0.162607	0.985882	0.258824
Amp	 16	54318996	54318996	0.744936	0.162607	0.985882	0.258824
Amp	 16	54967046	54967046	0.744936	0.162607	0.985882	0.258824
Amp	 16	55862682	55862682	0.744936	0.162607	0.985882	0.258824
Amp	 16	55862760	55862760	0.744936	0.162607	0.985882	0.258824
Amp	 16	55893508	55893508	0.744936	0.162607	0.985882	0.258824
Amp	 16	57485090	57485090	0.744936	0.162607	0.985882	0.258824
Amp	 16	57713186	57713186	0.744936	0.162607	0.985882	0.258824
Amp	 16	57788878	57788878	0.744936	0.162607	0.985882	0.258824
Amp	 16	58757777	58757777	0.744936	0.162607	0.985882	0.258824
Amp	 16	62055180	62055180	0.744936	0.162607	0.985882	0.258824
Amp	 16	67201463	67201463	0.744936	0.162607	0.985882	0.258824
Amp	 16	67268008	67268008	0.744936	0.162607	0.985882	0.258824
Amp	 16	67517255	67517255	0.744936	0.162607	0.985882	0.258824
Amp	 16	67576119	67576119	0.744936	0.162607	0.985882	0.258824
Amp	 16	67576128	67576128	0.744936	0.162607	0.985882	0.258824
Amp	 16	67680198	67680198	0.744936	0.162607	0.985882	0.258824
Amp	 16	67692541	67692541	0.744936	0.162607	0.985882	0.258824
Amp	 16	67862702	67862702	0.744936	0.162607	0.985882	0.258824
Amp	 16	67963982	67963982	0.744936	0.162607	0.985882	0.258824
Amp	 16	67973817	67973817	0.744936	0.162607	0.985882	0.258824
Amp	 16	67985114	67985114	0.744936	0.162607	0.985882	0.258824
Amp	 16	68225418	68225418	0.744936	0.162607	0.985882	0.258824
Amp	 16	68894180	68894180	0.744936	0.162607	0.985882	0.258824
Amp	 16	69154488	69154488	0.744936	0.162607	0.985882	0.258824
Amp	 16	69364992	69364992	0.744936	0.162607	0.985882	0.258824
Amp	 16	70285799	70285799	0.744936	0.162607	0.985882	0.258824
Amp	 16	70557415	70557415	0.744936	0.162607	0.985882	0.258824
Amp	 16	71122222	71122222	0.744936	0.162607	0.985882	0.258824
Amp	 16	71683214	71683214	0.744936	0.162607	0.985882	0.258824
Amp	 16	72146365	72146365	0.744936	0.162607	0.985882	0.258824
Amp	 16	72827267	72827267	0.744936	0.162607	0.985882	0.258824
Amp	 16	72830360	72830360	0.744936	0.162607	0.985882	0.258824
Amp	 16	72991334	72991334	0.744936	0.162607	0.985882	0.258824
Amp	 16	74695280	74695280	0.744936	0.162607	0.985882	0.258824
Amp	 16	75276768	75276768	0.744936	0.162607	0.985882	0.258824
Amp	 16	75512792	75512792	0.744936	0.162607	0.985882	0.258824
Amp	 16	75661875	75661875	0.744936	0.162607	0.985882	0.258824
Amp	 16	77227441	77227441	0.744936	0.162607	0.985882	0.258824
Amp	 16	81075049	81075049	0.744936	0.162607	0.985882	0.258824
Amp	 16	82104682	82104682	0.744936	0.162607	0.985882	0.258824
Amp	 16	84075593	84075593	0.744936	0.162607	0.985882	0.258824
Amp	 16	84163304	84163304	0.744936	0.162607	0.985882	0.258824
Amp	 16	84212653	84212653	0.744936	0.162607	0.985882	0.258824
Amp	 16	84213301	84213301	0.744936	0.162607	0.985882	0.258824
Amp	 16	84217101	84217101	0.744936	0.162607	0.985882	0.258824
Amp	 16	84225042	84225042	0.744936	0.162607	0.985882	0.258824
Amp	 16	84228099	84228099	0.744936	0.162607	0.985882	0.258824
Amp	 16	84328696	84328696	0.744936	0.162607	0.985882	0.258824
Amp	 16	84520419	84520419	0.744936	0.162607	0.985882	0.258824
Amp	 16	84940205	84940205	0.744936	0.162607	0.985882	0.258824
Amp	 16	85682266	85682266	0.744936	0.162607	0.985882	0.258824
Amp	 16	85688510	85688510	0.744936	0.162607	0.985882	0.258824
Amp	 16	87969992	87969992	0.744936	0.162607	0.985882	0.258824
Amp	 16	88690422	88690422	0.744936	0.162607	0.985882	0.258824
Amp	 16	88779226	88779226	0.744936	0.162607	0.985882	0.258824
Amp	 16	89245849	89245849	0.744936	0.162607	0.985882	0.258824
Amp	 16	89293607	89293607	0.744936	0.162607	0.985882	0.258824
Amp	 16	89294459	89294459	0.744936	0.162607	0.985882	0.258824
Amp	 16	89346885	89346885	0.744936	0.162607	0.985882	0.258824
Amp	 16	89347605	89347605	0.744936	0.162607	0.985882	0.258824
Amp	 16	89347881	89347881	0.744936	0.162607	0.985882	0.258824
Amp	 16	89348010	89348010	0.744936	0.162607	0.985882	0.258824
Amp	 16	89656346	89656346	0.744936	0.162607	0.985882	0.258824
Amp	 16	89782981	89782981	0.744936	0.162607	0.985882	0.258824
Amp	 16	89789947	89789947	0.744936	0.162607	0.985882	0.258824
Amp	 16	89836614	89836614	0.744936	0.162607	0.985882	0.258824
Amp	 16	89877362	89877362	0.744936	0.162607	0.985882	0.258824
Amp	 16	90015899	90015899	0.744936	0.162607	0.985882	0.258824
Amp	 17	260198	260198	0.744936	0.162607	0.985882	0.258824
Amp	 17	1628879	1628879	0.744936	0.162607	0.985882	0.258824
Amp	 17	1636980	1636980	0.744936	0.162607	0.985882	0.258824
Amp	 17	1690895	1690895	0.744936	0.162607	0.985882	0.258824
Amp	 17	2089987	2089987	0.744936	0.162607	0.985882	0.258824
Amp	 17	2203841	2203841	0.744936	0.162607	0.985882	0.258824
Amp	 17	2279060	2279060	0.744936	0.162607	0.985882	0.258824
Amp	 17	2279108	2279108	0.744936	0.162607	0.985882	0.258824
Amp	 17	2290709	2290709	0.744936	0.162607	0.985882	0.258824
Amp	 17	3646850	3646850	0.744936	0.162607	0.985882	0.258824
Amp	 17	3845931	3845931	0.744936	0.162607	0.985882	0.258824
Amp	 17	3974157	3974157	0.744936	0.162607	0.985882	0.258824
Amp	 17	4607267	4607267	0.744936	0.162607	0.985882	0.258824
Amp	 17	4645009	4645009	0.744936	0.162607	0.985882	0.258824
Amp	 17	4720033	4720033	0.744936	0.162607	0.985882	0.258824
Amp	 17	4802035	4802035	0.744936	0.162607	0.985882	0.258824
Amp	 17	4836105	4836105	0.744936	0.162607	0.985882	0.258824
Amp	 17	4910354	4910354	0.744936	0.162607	0.985882	0.258824
Amp	 17	4937221	4937221	0.744936	0.162607	0.985882	0.258824
Amp	 17	5012235	5012235	0.744936	0.162607	0.985882	0.258824
Amp	 17	5015101	5015101	0.744936	0.162607	0.985882	0.258824
Amp	 17	5294947	5294947	0.744936	0.162607	0.985882	0.258824
Amp	 17	5322915	5322915	0.744936	0.162607	0.985882	0.258824
Amp	 17	5434013	5434013	0.744936	0.162607	0.985882	0.258824
Amp	 17	5440195	5440195	0.744936	0.162607	0.985882	0.258824
Amp	 17	6919942	6919942	0.744936	0.162607	0.985882	0.258824
Amp	 17	6919942	6919942	0.744936	0.162607	0.985882	0.258824
Amp	 17	7129332	7129332	0.744936	0.162607	0.985882	0.258824
Amp	 17	7133658	7133658	0.744936	0.162607	0.985882	0.258824
Amp	 17	7139362	7139362	0.744936	0.162607	0.985882	0.258824
Amp	 17	7163724	7163724	0.744936	0.162607	0.985882	0.258824
Amp	 17	7222442	7222442	0.744936	0.162607	0.985882	0.258824
Amp	 17	7286811	7286811	0.744936	0.162607	0.985882	0.258824
Amp	 17	7324611	7324611	0.744936	0.162607	0.985882	0.258824
Amp	 17	7324644	7324644	0.744936	0.162607	0.985882	0.258824
Amp	 17	7346455	7346455	0.744936	0.162607	0.985882	0.258824
Amp	 17	7533747	7533747	0.744936	0.162607	0.985882	0.258824
Amp	 17	7578181	7578181	0.744936	0.162607	0.985882	0.258824
Amp	 17	7626964	7626964	0.744936	0.162607	0.985882	0.258824
Amp	 17	7720907	7720907	0.744936	0.162607	0.985882	0.258824
Amp	 17	7749222	7749222	0.744936	0.162607	0.985882	0.258824
Amp	 17	7750165	7750165	0.744936	0.162607	0.985882	0.258824
Amp	 17	7751597	7751597	0.744936	0.162607	0.985882	0.258824
Amp	 17	7751846	7751846	0.744936	0.162607	0.985882	0.258824
Amp	 17	7810486	7810486	0.744936	0.162607	0.985882	0.258824
Amp	 17	7814797	7814797	0.744936	0.162607	0.985882	0.258824
Amp	 17	7906853	7906853	0.744936	0.162607	0.985882	0.258824
Amp	 17	7945713	7945713	0.744936	0.162607	0.985882	0.258824
Amp	 17	7951750	7951750	0.744936	0.162607	0.985882	0.258824
Amp	 17	7984277	7984277	0.744936	0.162607	0.985882	0.258824
Amp	 17	8006708	8006708	0.744936	0.162607	0.985882	0.258824
Amp	 17	8047113	8047113	0.744936	0.162607	0.985882	0.258824
Amp	 17	8065631	8065631	0.744936	0.162607	0.985882	0.258824
Amp	 17	8065631	8065631	0.744936	0.162607	0.985882	0.258824
Amp	 17	8135730	8135730	0.744936	0.162607	0.985882	0.258824
Amp	 17	8151329	8151329	0.744936	0.162607	0.985882	0.258824
Amp	 17	8158410	8158410	0.744936	0.162607	0.985882	0.258824
Amp	 17	8167609	8167609	0.744936	0.162607	0.985882	0.258824
Amp	 17	8296439	8296439	0.744936	0.162607	0.985882	0.258824
Amp	 17	9497557	9497557	0.744936	0.162607	0.985882	0.258824
Amp	 17	9631730	9631730	0.744936	0.162607	0.985882	0.258824
Amp	 17	9737206	9737206	0.744936	0.162607	0.985882	0.258824
Amp	 17	9873043	9873043	0.744936	0.162607	0.985882	0.258824
Amp	 17	10590075	10590075	0.744936	0.162607	0.985882	0.258824
Amp	 17	10600784	10600784	0.744936	0.162607	0.985882	0.258824
Amp	 17	11535998	11535998	0.744936	0.162607	0.985882	0.258824
Amp	 17	11659916	11659916	0.744936	0.162607	0.985882	0.258824
Amp	 17	12626293	12626293	0.744936	0.162607	0.985882	0.258824
Amp	 17	12626293	12626293	0.744936	0.162607	0.985882	0.258824
Amp	 17	12887992	12887992	0.744936	0.162607	0.985882	0.258824
Amp	 17	13980176	13980176	0.744936	0.162607	0.985882	0.258824
Amp	 17	15964867	15964867	0.744936	0.162607	0.985882	0.258824
Amp	 17	17786089	17786089	0.744936	0.162607	0.985882	0.258824
Amp	 17	18218082	18218082	0.744936	0.162607	0.985882	0.258824
Amp	 17	19284580	19284580	0.744936	0.162607	0.985882	0.258824
Amp	 17	19285508	19285508	0.744936	0.162607	0.985882	0.258824
Amp	 17	19285715	19285715	0.744936	0.162607	0.985882	0.258824
Amp	 17	19646703	19646703	0.744936	0.162607	0.985882	0.258824
Amp	 17	19680920	19680920	0.744936	0.162607	0.985882	0.258824
Amp	 17	19705095	19705095	0.744936	0.162607	0.985882	0.258824
Amp	 17	20769866	20769866	0.744936	0.162607	0.985882	0.258824
Amp	 17	26087069	26087069	0.744936	0.162607	0.985882	0.258824
Amp	 17	26875050	26875050	0.744936	0.162607	0.985882	0.258824
Amp	 17	26898101	26898101	0.744936	0.162607	0.985882	0.258824
Amp	 17	26940525	26940525	0.744936	0.162607	0.985882	0.258824
Amp	 17	26940525	26940525	0.744936	0.162607	0.985882	0.258824
Amp	 17	26982321	26982321	0.744936	0.162607	0.985882	0.258824
Amp	 17	26988881	26988881	0.744936	0.162607	0.985882	0.258824
Amp	 17	27047737	27047737	0.744936	0.162607	0.985882	0.258824
Amp	 17	27308646	27308646	0.744936	0.162607	0.985882	0.258824
Amp	 17	27581240	27581240	0.744936	0.162607	0.985882	0.258824
Amp	 17	27958895	27958895	0.744936	0.162607	0.985882	0.258824
Amp	 17	28512565	28512565	0.744936	0.162607	0.985882	0.258824
Amp	 17	28525505	28525505	0.744936	0.162607	0.985882	0.258824
Amp	 17	28747937	28747937	0.744936	0.162607	0.985882	0.258824
Amp	 17	29667530	29667530	0.744936	0.162607	0.985882	0.258824
Amp	 17	30348773	30348773	0.744936	0.162607	0.985882	0.258824
Amp	 17	31324523	31324523	0.744936	0.162607	0.985882	0.258824
Amp	 17	32646576	32646576	0.744936	0.162607	0.985882	0.258824
Amp	 17	33353460	33353460	0.744936	0.162607	0.985882	0.258824
Amp	 17	33592324	33592324	0.744936	0.162607	0.985882	0.258824
Amp	 17	33679787	33679787	0.744936	0.162607	0.985882	0.258824
Amp	 17	33689982	33689982	0.744936	0.162607	0.985882	0.258824
Amp	 17	33768600	33768600	0.744936	0.162607	0.985882	0.258824
Amp	 17	33769206	33769206	0.744936	0.162607	0.985882	0.258824
Amp	 17	33805165	33805165	0.744936	0.162607	0.985882	0.258824
Amp	 17	34071925	34071925	0.744936	0.162607	0.985882	0.258824
Amp	 17	34071943	34071943	0.744936	0.162607	0.985882	0.258824
Amp	 17	34072153	34072153	0.744936	0.162607	0.985882	0.258824
Amp	 17	34186040	34186040	0.744936	0.162607	0.985882	0.258824
Amp	 17	34893102	34893102	0.744936	0.162607	0.985882	0.258824
Amp	 17	35345883	35345883	0.744936	0.162607	0.985882	0.258824
Amp	 17	35486299	35486299	0.744936	0.162607	0.985882	0.258824
Amp	 17	35913657	35913657	0.744936	0.162607	0.985882	0.258824
Amp	 17	35921686	35921686	0.744936	0.162607	0.985882	0.258824
Amp	 17	36483522	36483522	0.744936	0.162607	0.985882	0.258824
Amp	 17	36522257	36522257	0.744936	0.162607	0.985882	0.258824
Amp	 17	36666331	36666331	0.744936	0.162607	0.985882	0.258824
Amp	 17	37686911	37686911	0.744936	0.162607	0.985882	0.258824
Amp	 17	37686935	37686935	0.744936	0.162607	0.985882	0.258824
Amp	 17	37826569	37826569	0.744936	0.162607	0.985882	0.258824
Amp	 17	38061695	38061695	0.744936	0.162607	0.985882	0.258824
Amp	 17	39405992	39405992	0.744936	0.162607	0.985882	0.258824
Amp	 17	39464934	39464934	0.744936	0.162607	0.985882	0.258824
Amp	 17	39465315	39465315	0.744936	0.162607	0.985882	0.258824
Amp	 17	39635183	39635183	0.744936	0.162607	0.985882	0.258824
Amp	 17	39646094	39646094	0.744936	0.162607	0.985882	0.258824
Amp	 17	39998128	39998128	0.744936	0.162607	0.985882	0.258824
Amp	 17	40181076	40181076	0.744936	0.162607	0.985882	0.258824
Amp	 17	40715991	40715991	0.744936	0.162607	0.985882	0.258824
Amp	 17	40716588	40716588	0.744936	0.162607	0.985882	0.258824
Amp	 17	40839778	40839778	0.744936	0.162607	0.985882	0.258824
Amp	 17	40850768	40850768	0.744936	0.162607	0.985882	0.258824
Amp	 17	40947204	40947204	0.744936	0.162607	0.985882	0.258824
Amp	 17	40947276	40947276	0.744936	0.162607	0.985882	0.258824
Amp	 17	41001145	41001145	0.744936	0.162607	0.985882	0.258824
Amp	 17	41170058	41170058	0.744936	0.162607	0.985882	0.258824
Amp	 17	41223246	41223246	0.744936	0.162607	0.985882	0.258824
Amp	 17	41243835	41243835	0.744936	0.162607	0.985882	0.258824
Amp	 17	41244252	41244252	0.744936	0.162607	0.985882	0.258824
Amp	 17	41244759	41244759	0.744936	0.162607	0.985882	0.258824
Amp	 17	41245647	41245647	0.744936	0.162607	0.985882	0.258824
Amp	 17	41245845	41245845	0.744936	0.162607	0.985882	0.258824
Amp	 17	41247907	41247907	0.744936	0.162607	0.985882	0.258824
Amp	 17	41342763	41342763	0.744936	0.162607	0.985882	0.258824
Amp	 17	41349097	41349097	0.744936	0.162607	0.985882	0.258824
Amp	 17	41939200	41939200	0.744936	0.162607	0.985882	0.258824
Amp	 17	42018835	42018835	0.744936	0.162607	0.985882	0.258824
Amp	 17	42082315	42082315	0.744936	0.162607	0.985882	0.258824
Amp	 17	42226061	42226061	0.744936	0.162607	0.985882	0.258824
Amp	 17	42466774	42466774	0.744936	0.162607	0.985882	0.258824
Amp	 17	42882773	42882773	0.744936	0.162607	0.985882	0.258824
Amp	 17	43226646	43226646	0.744936	0.162607	0.985882	0.258824
Amp	 17	43923240	43923240	0.744936	0.162607	0.985882	0.258824
Amp	 17	45362004	45362004	0.744936	0.162607	0.985882	0.258824
Amp	 17	45682877	45682877	0.744936	0.162607	0.985882	0.258824
Amp	 17	45822152	45822152	0.744936	0.162607	0.985882	0.258824
Amp	 17	46198704	46198704	0.744936	0.162607	0.985882	0.258824
Amp	 17	46628060	46628060	0.744936	0.162607	0.985882	0.258824
Amp	 17	47656067	47656067	0.744936	0.162607	0.985882	0.258824
Amp	 17	47788726	47788726	0.744936	0.162607	0.985882	0.258824
Amp	 17	48046942	48046942	0.744936	0.162607	0.985882	0.258824
Amp	 17	48267725	48267725	0.744936	0.162607	0.985882	0.258824
Amp	 17	48268200	48268200	0.744936	0.162607	0.985882	0.258824
Amp	 17	48271359	48271359	0.744936	0.162607	0.985882	0.258824
Amp	 17	48273303	48273303	0.744936	0.162607	0.985882	0.258824
Amp	 17	48274551	48274551	0.744936	0.162607	0.985882	0.258824
Amp	 17	48452766	48452766	0.744936	0.162607	0.985882	0.258824
Amp	 17	48593991	48593991	0.744936	0.162607	0.985882	0.258824
Amp	 17	48605590	48605590	0.744936	0.162607	0.985882	0.258824
Amp	 17	48777056	48777056	0.744936	0.162607	0.985882	0.258824
Amp	 17	48917215	48917215	0.744936	0.162607	0.985882	0.258824
Amp	 17	49231784	49231784	0.744936	0.162607	0.985882	0.258824
Amp	 17	50008378	50008378	0.744936	0.162607	0.985882	0.258824
Amp	 17	51900810	51900810	0.744936	0.162607	0.985882	0.258824
Amp	 17	53045787	53045787	0.744936	0.162607	0.985882	0.258824
Amp	 17	56247813	56247813	0.744936	0.162607	0.985882	0.258824
Amp	 17	56386017	56386017	0.744936	0.162607	0.985882	0.258824
Amp	 17	56388252	56388252	0.744936	0.162607	0.985882	0.258824
Amp	 17	56649301	56649301	0.744936	0.162607	0.985882	0.258824
Amp	 17	56663380	56663380	0.744936	0.162607	0.985882	0.258824
Amp	 17	56676916	56676916	0.744936	0.162607	0.985882	0.258824
Amp	 17	56693677	56693677	0.744936	0.162607	0.985882	0.258824
Amp	 17	57288251	57288251	0.744936	0.162607	0.985882	0.258824
Amp	 17	57290502	57290502	0.744936	0.162607	0.985882	0.258824
Amp	 17	57679917	57679917	0.744936	0.162607	0.985882	0.258824
Amp	 17	57941166	57941166	0.744936	0.162607	0.985882	0.258824
Amp	 17	58153558	58153558	0.744936	0.162607	0.985882	0.258824
Amp	 17	59560351	59560351	0.744936	0.162607	0.985882	0.258824
Amp	 17	59668513	59668513	0.744936	0.162607	0.985882	0.258824
Amp	 17	60028325	60028325	0.744936	0.162607	0.985882	0.258824
Amp	 17	60060284	60060284	0.744936	0.162607	0.985882	0.258824
Amp	 17	60088454	60088454	0.744936	0.162607	0.985882	0.258824
Amp	 17	60650671	60650671	0.744936	0.162607	0.985882	0.258824
Amp	 17	60765997	60765997	0.744936	0.162607	0.985882	0.258824
Amp	 17	60767526	60767526	0.744936	0.162607	0.985882	0.258824
Amp	 17	60814030	60814030	0.744936	0.162607	0.985882	0.258824
Amp	 17	60814585	60814585	0.744936	0.162607	0.985882	0.258824
Amp	 17	61497503	61497503	0.744936	0.162607	0.985882	0.258824
Amp	 17	61497803	61497803	0.744936	0.162607	0.985882	0.258824
Amp	 17	61514868	61514868	0.744936	0.162607	0.985882	0.258824
Amp	 17	61570892	61570892	0.744936	0.162607	0.985882	0.258824
Amp	 17	62522227	62522227	0.744936	0.162607	0.985882	0.258824
Amp	 17	63221430	63221430	0.744936	0.162607	0.985882	0.258824
Amp	 17	63537661	63537661	0.744936	0.162607	0.985882	0.258824
Amp	 17	65119216	65119216	0.744936	0.162607	0.985882	0.258824
Amp	 17	65174952	65174952	0.744936	0.162607	0.985882	0.258824
Amp	 17	65346394	65346394	0.744936	0.162607	0.985882	0.258824
Amp	 17	65908343	65908343	0.744936	0.162607	0.985882	0.258824
Amp	 17	65914928	65914928	0.744936	0.162607	0.985882	0.258824
Amp	 17	66247043	66247043	0.744936	0.162607	0.985882	0.258824
Amp	 17	66539770	66539770	0.744936	0.162607	0.985882	0.258824
Amp	 17	66883607	66883607	0.744936	0.162607	0.985882	0.258824
Amp	 17	66982410	66982410	0.744936	0.162607	0.985882	0.258824
Amp	 17	68172424	68172424	0.744936	0.162607	0.985882	0.258824
Amp	 17	71250099	71250099	0.744936	0.162607	0.985882	0.258824
Amp	 17	72278060	72278060	0.744936	0.162607	0.985882	0.258824
Amp	 17	72368708	72368708	0.744936	0.162607	0.985882	0.258824
Amp	 17	72470689	72470689	0.744936	0.162607	0.985882	0.258824
Amp	 17	72608802	72608802	0.744936	0.162607	0.985882	0.258824
Amp	 17	72943179	72943179	0.744936	0.162607	0.985882	0.258824
Amp	 17	72945447	72945447	0.744936	0.162607	0.985882	0.258824
Amp	 17	73235951	73235951	0.744936	0.162607	0.985882	0.258824
Amp	 17	73237048	73237048	0.744936	0.162607	0.985882	0.258824
Amp	 17	73487475	73487475	0.744936	0.162607	0.985882	0.258824
Amp	 17	73497681	73497681	0.744936	0.162607	0.985882	0.258824
Amp	 17	73567847	73567847	0.744936	0.162607	0.985882	0.258824
Amp	 17	73733625	73733625	0.744936	0.162607	0.985882	0.258824
Amp	 17	73949694	73949694	0.744936	0.162607	0.985882	0.258824
Amp	 17	74003809	74003809	0.744936	0.162607	0.985882	0.258824
Amp	 17	74004928	74004928	0.744936	0.162607	0.985882	0.258824
Amp	 17	74072893	74072893	0.744936	0.162607	0.985882	0.258824
Amp	 17	74141329	74141329	0.744936	0.162607	0.985882	0.258824
Amp	 17	74288067	74288067	0.744936	0.162607	0.985882	0.258824
Amp	 17	74288517	74288517	0.744936	0.162607	0.985882	0.258824
Amp	 17	74288910	74288910	0.744936	0.162607	0.985882	0.258824
